Date,TSLA
2024-05-10,-0.020562350450525728
2024-05-13,0.020097034145307512
2024-05-14,0.03239754278801776
2024-05-15,-0.020254418706909572
2024-05-16,0.004873391179277019
2024-05-17,0.01487402019069651
2024-05-20,-0.014245067870223688
2024-05-21,0.05103372909512395
2024-05-22,-0.035399542384592614
2024-05-23,-0.036007818288810785
2024-05-24,0.03116576011599187
2024-05-28,-0.013989415788236143
2024-05-29,-0.0031733327174769638
2024-05-30,0.014648923152829736
2024-05-31,-0.003978997402597566
2024-06-03,-0.010102569596006488
2024-06-04,-0.008659479988969872
2024-06-05,0.0013151256990527008
2024-06-06,0.016660454613497404
2024-06-07,-0.0025885260992180074
2024-06-10,-0.02101026729322036
2024-06-11,-0.01817434057762428
2024-06-12,0.03811347747393242
2024-06-13,0.028799010597446485
2024-06-14,-0.024746085007725318
2024-06-17,0.05103372909512395
2024-06-18,-0.013860022086213656
2024-06-20,-0.017957490517488177
2024-06-21,0.007899471520701
2024-06-24,-0.002352322975825913
2024-06-25,0.025790114652126835
2024-06-26,0.047022052078927956
2024-06-27,0.005332819818052439
2024-06-28,0.0023273813203096337
2024-07-01,0.05103372909512395
2024-07-02,0.05103372909512395
2024-07-03,0.05103372909512395
2024-07-05,0.02060688228437311
2024-07-08,0.005629789876539415
2024-07-09,0.0364508858978897
2024-07-10,0.0035389720904070512
2024-07-11,-0.049525178569087704
2024-07-12,0.029434316513726216
2024-07-15,0.017609829570940913
2024-07-16,0.015396997777534727
2024-07-17,-0.031919700332288976
2024-07-18,0.002933302220995548
2024-07-19,-0.04107613843938729
2024-07-22,0.05018271902171053
2024-07-23,-0.02060764898795659
2024-07-24,-0.049525178569087704
2024-07-25,0.01953112906763447
2024-07-26,-0.0020452089625195087
2024-07-29,0.05103372909512395
2024-07-30,-0.04170207944562914
2024-07-31,0.04157282172336867
2024-08-01,-0.049525178569087704
2024-08-02,-0.043301714320780345
2024-08-05,-0.04324862022379944
2024-08-06,0.008810602088580683
2024-08-07,-0.04526769292244102
2024-08-08,0.036255901329012616
2024-08-09,0.00581690373893266
2024-08-12,-0.012629388585244743
2024-08-13,0.05103246867853809
2024-08-14,-0.03152675190710158
2024-08-15,0.05103372909512395
2024-08-16,0.00920378250292453
2024-08-19,0.0300815962441386
2024-08-20,-0.007300267158314731
2024-08-21,0.00976670507756732
2024-08-22,-0.049525178569087704
2024-08-23,0.044835591431516886
2024-08-26,-0.032803441227522996
2024-08-27,-0.018939062709292416
2024-08-28,-0.01667672472989858
2024-08-29,0.0025726237078790366
2024-08-30,0.03725544123667223
2024-09-03,-0.016529275820300126
2024-09-04,0.040981513663141275
2024-09-05,0.047876016035803666
2024-09-06,-0.049525178569087704
2024-09-09,0.025949973905266994
2024-09-10,0.044759273955983725
2024-09-11,0.008628742512625562
2024-09-12,0.007337206636805016
2024-09-13,0.0020864851607279924
2024-09-16,-0.0153589759450266
2024-09-17,0.004794890315022082
2024-09-18,-0.0029445960609886415
2024-09-19,0.05103372909512395
2024-09-20,-0.023519752638904136
2024-09-23,0.048140375327935025
2024-09-24,0.016935793509053217
2024-09-25,0.010757148762662457
2024-09-26,-0.010953821465680538
2024-09-27,0.024249227064234113
2024-09-30,0.004482044837533062
2024-10-01,-0.013894251852425751
2024-10-02,-0.03550382703625727
2024-10-03,-0.03414806745440706
2024-10-04,0.03839570976808335
2024-10-07,-0.03768957599969925
2024-10-08,0.015124010919583781
2024-10-09,-0.014210915403026646
2024-10-10,-0.009503630132407154
2024-10-11,-0.049525178569087704
2024-10-14,0.006224848869363662
2024-10-15,0.0018690482583788197
2024-10-16,0.007983687088569507
2024-10-17,-0.0019899714413276278
2024-10-18,-0.0008605378505268966
2024-10-21,-0.008417707909120813
2024-10-22,-0.004029147285192923
2024-10-23,-0.020018310718538105
2024-10-24,0.05103372909512395
2024-10-25,0.032891334056112616
2024-10-28,-0.02512824530239814
2024-10-29,-0.01145548515134625
2024-10-30,-0.007619899978935549
2024-10-31,-0.03035306639591626
2024-11-01,-0.0034882074251496174
2024-11-04,-0.02496977961188894
2024-11-05,0.03480162701711456
2024-11-06,0.05103372909512395
2024-11-07,0.028630012464395397
2024-11-08,0.05103372909512395
2024-11-11,0.05103372909512395
2024-11-12,-0.049525178569087704
2024-11-13,0.005313266949669512
2024-11-14,-0.049525178569087704
2024-11-15,0.030196972790488486
2024-11-18,0.05103372909512395
2024-11-19,0.02120595242401374
2024-11-20,-0.01154032611298051
2024-11-21,-0.007012172684276001
2024-11-22,0.0373345373484672
2024-11-25,-0.040430888534493496
2024-11-26,-0.001063755153845317
2024-11-27,-0.015914020837727676
2024-11-29,0.03619593916712737
2024-12-02,0.03397975234247804
2024-12-03,-0.016005713052796626
2024-12-04,0.018355288553428408
2024-12-05,0.03178623389945424
2024-12-06,0.05103372909512395
2024-12-09,0.0014634148953150045
2024-12-10,0.028328310501358537
2024-12-11,0.05103372909512395
2024-12-12,-0.01582716714006912
2024-12-13,0.04244899941747966
2024-12-16,0.05103372909512395
2024-12-17,0.035724138195772255
2024-12-18,-0.049525178569087704
2024-12-19,-0.009038042516689774
2024-12-20,-0.0352567708528249
2024-12-23,0.02240426356053564
2024-12-24,0.05103372909512395
2024-12-26,-0.017787254049436575
2024-12-27,-0.049525178569087704
2024-12-30,-0.03356928885086787
